Ticker	Name	Member	Action	Value	Date.of.Transaction	Est.Date.of.Report	After.One.Day	One.Week	One.Month	Two.Months	Six.Months
55	ABX	Barrick Gold Corporation	Schrader, Kurt (D-Ore)	Purchased	$1,000 to $15,000	2012-08-23	2012-08-30	2012-08-31	2012-09-06	2012-10-01	2012-10-29	2013-02-26
56	ABX	Barrick Gold Corporation	Schrader, Kurt (D-Ore)	Sold	$1,000 to $15,000	2013-04-26	2013-05-03	2013-05-06	2013-05-10	2013-06-03	2013-07-02	2013-10-30
57	ACN	Accenture plc.	Schrader, Kurt (D-Ore)	Sold	$1,000 to $15,000	2014-01-09	2014-01-16	2014-01-17	2014-01-23	2014-02-17	2014-03-17	2014-07-15
58	ACN	Accenture plc.	Schrader, Kurt (D-Ore)	Purchased	$1,000 to $15,000	2012-08-23	2012-08-30	2012-08-31	2012-09-06	2012-10-01	2012-10-29	2013-02-26
59	ACN	Accenture plc.	Schrader, Kurt (D-Ore)	Sold	$1,000 to $15,000	2013-03-22	2013-03-29	2013-04-01	2013-04-05	2013-04-29	2013-05-28	2013-09-25
60	ACN	Accenture plc.	Schrader, Kurt (D-Ore)	Sold	$1,000 to $15,000	2012-11-30	2012-12-07	2012-12-10	2012-12-14	2013-01-07	2013-02-05	2013-06-05
61	AET	Aetna Inc.	Schrader, Kurt (D-Ore)	Sold	$1,000 to $15,000	2013-06-14	2013-06-21	2013-06-24	2013-06-28	2013-07-22	2013-08-20	2013-12-18
62	AET	Aetna Inc.	Schrader, Kurt (D-Ore)	Purchased	$1,000 to $15,000	2013-01-09	2013-01-16	2013-01-17	2013-01-23	2013-02-15	2013-03-18	2013-07-15
63	AET	Aetna Inc.	Schrader, Kurt (D-Ore)	Purchased	$1,000 to $15,000	2012-11-06	2012-11-13	2012-11-14	2012-11-20	2012-12-13	2013-01-14	2013-05-13
64	AET	Aetna Inc.	Schrader, Kurt (D-Ore)	Purchased	$1,000 to $15,000	2014-01-09	2014-01-16	2014-01-17	2014-01-23	2014-02-17	2014-03-17	2014-07-15
65	AET	Aetna Inc.	Schrader, Kurt (D-Ore)	Purchased	$1,000 to $15,000	2012-11-13	2012-11-20	2012-11-21	2012-11-27	2012-12-20	2013-01-21	2013-05-20
66	AIG	American International Group, Inc.	Schrader, Kurt (D-Ore)	Purchased	$1,000 to $15,000	2013-04-26	2013-05-03	2013-05-06	2013-05-10	2013-06-03	2013-07-02	2013-10-30
67	AXP	American Express Company	Schrader, Kurt (D-Ore)	Purchased	$1,000 to $15,000	2014-07-31	2014-08-07	2014-08-08	2014-08-14	2014-09-08	2014-10-06	2015-02-03
68	AXP	American Express Company	Schrader, Kurt (D-Ore)	Purchased	$1,000 to $15,000	2004-08-18	2004-08-25	2004-08-26	2004-09-01	2004-09-24	2004-10-25	2005-02-21
69	AXP	American Express Company	Schrader, Kurt (D-Ore)	Purchased	$1,000 to $15,000	2014-07-28	2014-08-04	2014-08-05	2014-08-11	2014-09-03	2014-10-03	2015-02-02
70	AXP	American Express Company	Schrader, Kurt (D-Ore)	Purchased	$1,000 to $15,000	2004-08-08	2004-08-16	2004-08-16	2004-08-23	2004-09-14	2004-10-14	2005-02-11
71	BA	Boeing Company (The)	Schrader, Kurt (D-Ore)	Sold	$1,000 to $15,000	2014-06-19	2014-06-26	2014-06-27	2014-07-03	2014-07-28	2014-08-25	2014-12-23
72	BAX	Baxter International Inc.	Schrader, Kurt (D-Ore)	Sold	$1,000 to $15,000	2014-03-28	2014-04-04	2014-04-07	2014-04-11	2014-05-05	2014-06-03	2014-10-01
73	BAX	Baxter International Inc.	Schrader, Kurt (D-Ore)	Purchased	$1,000 to $15,000	2014-05-27	2014-06-03	2014-06-04	2014-06-10	2014-07-03	2014-08-04	2014-12-01
74	BCS	Barclays PLC	Schrader, Kurt (D-Ore)	Sold	$1,000 to $15,000	2012-08-15	2012-08-22	2012-08-23	2012-08-29	2012-09-21	2012-10-22	2013-02-18
75	CAG	ConAgra Foods, Inc.	Schrader, Kurt (D-Ore)	Sold	$1,000 to $15,000	2014-06-23	2014-06-30	2014-07-01	2014-07-07	2014-07-30	2014-08-29	2014-12-29
76	CBS	CBS Corporation	Schrader, Kurt (D-Ore)	Purchased	$1,000 to $15,000	2004-08-08	2004-08-16	2004-08-16	2004-08-23	2004-09-14	2004-10-14	2005-02-11
77	CHA	China Telecom Corp Ltd	Schrader, Kurt (D-Ore)	Purchased	$1,000 to $15,000	2013-04-11	2013-04-18	2013-04-19	2013-04-25	2013-05-20	2013-06-17	2013-10-15
78	CMI	Cummins Inc.	Schrader, Kurt (D-Ore)	Purchased	$1,000 to $15,000	2013-11-06	2013-11-13	2013-11-14	2013-11-20	2013-12-13	2014-01-13	2014-05-12
79	COP	ConocoPhillips	Schrader, Kurt (D-Ore)	Purchased	$1,000 to $15,000	2014-03-28	2014-04-04	2014-04-07	2014-04-11	2014-05-05	2014-06-03	2014-10-01
80	COP	ConocoPhillips	Schrader, Kurt (D-Ore)	Sold	$1,000 to $15,000	2014-06-19	2014-06-26	2014-06-27	2014-07-03	2014-07-28	2014-08-25	2014-12-23
81	COP	ConocoPhillips	Schrader, Kurt (D-Ore)	Purchased	$1,000 to $15,000	2012-08-23	2012-08-30	2012-08-31	2012-09-06	2012-10-01	2012-10-29	2013-02-26
82	CTL	CenturyLink, Inc.	Schrader, Kurt (D-Ore)	Purchased	$1,000 to $15,000	2013-10-17	2013-10-24	2013-10-25	2013-10-31	2013-11-25	2013-12-23	2014-04-22
83	CTL	CenturyLink, Inc.	Schrader, Kurt (D-Ore)	Purchased	$1,000 to $15,000	2013-05-17	2013-05-24	2013-05-27	2013-05-31	2013-06-24	2013-07-23	2013-11-20
84	CTL	CenturyLink, Inc.	Schrader, Kurt (D-Ore)	Purchased	$1,000 to $15,000	2012-08-23	2012-08-30	2012-08-31	2012-09-06	2012-10-01	2012-10-29	2013-02-26
85	CUK	Carnival Corporation	Schrader, Kurt (D-Ore)	Sold	$1,000 to $15,000	2012-10-01	2012-10-08	2012-10-09	2012-10-15	2012-11-07	2012-12-07	2013-04-08
86	DG	Dollar General Corporation	Schrader, Kurt (D-Ore)	Purchased	$1,000 to $15,000	2013-01-09	2013-01-16	2013-01-17	2013-01-23	2013-02-15	2013-03-18	2013-07-15
87	DG	Dollar General Corporation	Schrader, Kurt (D-Ore)	Purchased	$1,000 to $15,000	2014-03-28	2014-04-04	2014-04-07	2014-04-11	2014-05-05	2014-06-03	2014-10-01
88	DG	Dollar General Corporation	Schrader, Kurt (D-Ore)	Sold	$1,000 to $15,000	2013-09-19	2013-09-26	2013-09-27	2013-10-03	2013-10-28	2013-11-25	2014-03-25
89	DG	Dollar General Corporation	Schrader, Kurt (D-Ore)	Purchased	$1,000 to $15,000	2012-12-14	2012-12-21	2012-12-24	2012-12-28	2013-01-21	2013-02-19	2013-06-19
90	DIS	Walt Disney Company (The)	Schrader, Kurt (D-Ore)	Purchased	$15,001 to $50,000	2013-01-22	2013-01-29	2013-01-30	2013-02-05	2013-02-28	2013-04-01	2013-07-29
91	DLR	Digital Realty Trust, Inc.	Schrader, Kurt (D-Ore)	Purchased	$15,001 to $50,000	2013-01-22	2013-01-29	2013-01-30	2013-02-05	2013-02-28	2013-04-01	2013-07-29
92	DLR	Digital Realty Trust, Inc.	Schrader, Kurt (D-Ore)	Sold	$15,001 to $50,000	2013-10-30	2013-11-06	2013-11-07	2013-11-13	2013-12-06	2014-01-06	2014-05-05
93	DLR	Digital Realty Trust, Inc.	Schrader, Kurt (D-Ore)	Purchased	$1,000 to $15,000	2013-10-17	2013-10-24	2013-10-25	2013-10-31	2013-11-25	2013-12-23	2014-04-22
94	EMN	Eastman Chemical Company	Schrader, Kurt (D-Ore)	Purchased	$1,000 to $15,000	2013-10-17	2013-10-24	2013-10-25	2013-10-31	2013-11-25	2013-12-23	2014-04-22
95	EMN	Eastman Chemical Company	Schrader, Kurt (D-Ore)	Purchased	$1,000 to $15,000	2013-05-17	2013-05-24	2013-05-27	2013-05-31	2013-06-24	2013-07-23	2013-11-20
96	EMR	Emerson Electric Company	Schrader, Kurt (D-Ore)	Purchased	$15,001 to $50,000	2014-05-23	2014-05-30	2014-06-02	2014-06-06	2014-06-30	2014-07-29	2014-11-26
