Ticker	Name	Member	Action	Value	Date.of.Transaction	Est.Date.of.Report	After.One.Day	One.Week	One.Month	Two.Months	Six.Months
53	BLDP	Ballard Power Systems, Inc.	Scott, Austin (R-Ga)	Purchased	$1,000 to $15,000	2013-05-16	2013-05-23	2013-05-24	2013-05-30	2013-06-24	2013-07-22	2013-11-19
54	BLDP	Ballard Power Systems, Inc.	Scott, Austin (R-Ga)	Sold	$1,000 to $15,000	2013-03-07	2013-03-14	2013-03-15	2013-03-21	2013-04-15	2013-05-13	2013-09-10
55	BLDP	Ballard Power Systems, Inc.	Scott, Austin (R-Ga)	Purchased	$15,001 to $50,000	2013-12-04	2013-12-11	2013-12-12	2013-12-18	2014-01-10	2014-02-10	2014-06-09
56	BLDP	Ballard Power Systems, Inc.	Scott, Austin (R-Ga)	Sold	$1,000 to $15,000	2013-04-30	2013-05-07	2013-05-08	2013-05-14	2013-06-06	2013-07-08	2013-11-04
57	CLNE	Clean Energy Fuels Corp.	Scott, Austin (R-Ga)	Sold	$1,000 to $15,000	2014-04-04	2014-04-11	2014-04-14	2014-04-18	2014-05-12	2014-06-10	2014-10-08
58	CLNE	Clean Energy Fuels Corp.	Scott, Austin (R-Ga)	Purchased	$1,000 to $15,000	2014-10-02	2014-10-09	2014-10-10	2014-10-16	2014-11-10	2014-12-08	2015-04-07
59	CLNE	Clean Energy Fuels Corp.	Scott, Austin (R-Ga)	Purchased	$15,001 to $50,000	2014-03-04	2014-03-11	2014-03-12	2014-03-18	2014-04-10	2014-05-12	2014-09-08
60	CLNE	Clean Energy Fuels Corp.	Scott, Austin (R-Ga)	Purchased	$1,000 to $15,000	2014-09-19	2014-09-26	2014-09-29	2014-10-03	2014-10-27	2014-11-25	2015-03-25
61	CLNE	Clean Energy Fuels Corp.	Scott, Austin (R-Ga)	Purchased	$1,000 to $15,000	2014-10-09	2014-10-16	2014-10-17	2014-10-23	2014-11-17	2014-12-15	2015-04-14
62	CLNE	Clean Energy Fuels Corp.	Scott, Austin (R-Ga)	Sold	$1,000 to $15,000	2014-03-07	2014-03-14	2014-03-17	2014-03-21	2014-04-14	2014-05-13	2014-09-10
63	CLNE	Clean Energy Fuels Corp.	Scott, Austin (R-Ga)	Sold	$1,000 to $15,000	2014-03-21	2014-03-28	2014-03-31	2014-04-04	2014-04-28	2014-05-27	2014-09-24
64	CPST	Capstone Turbine Corporation	Scott, Austin (R-Ga)	Purchased	$15,001 to $50,000	2014-06-25	2014-07-02	2014-07-03	2014-07-09	2014-08-01	2014-09-01	2014-12-29
65	CPST	Capstone Turbine Corporation	Scott, Austin (R-Ga)	Purchased	$1,000 to $15,000	2014-07-17	2014-07-24	2014-07-25	2014-07-31	2014-08-25	2014-09-22	2015-01-20
66	CPST	Capstone Turbine Corporation	Scott, Austin (R-Ga)	Sold	$15,001 to $50,000	2014-09-10	2014-09-17	2014-09-18	2014-09-24	2014-10-17	2014-11-17	2015-03-16
67	CPST	Capstone Turbine Corporation	Scott, Austin (R-Ga)	Purchased	$1,000 to $15,000	2014-10-13	2014-10-20	2014-10-21	2014-10-27	2014-11-19	2014-12-19	2015-04-20
68	CPST	Capstone Turbine Corporation	Scott, Austin (R-Ga)	Sold	$1,000 to $15,000	2014-09-10	2014-09-17	2014-09-18	2014-09-24	2014-10-17	2014-11-17	2015-03-16
69	CPST	Capstone Turbine Corporation	Scott, Austin (R-Ga)	Purchased	$15,001 to $50,000	2014-08-08	2014-08-15	2014-08-18	2014-08-22	2014-09-15	2014-10-14	2015-02-11
70	CPST	Capstone Turbine Corporation	Scott, Austin (R-Ga)	Purchased	$1,000 to $15,000	2014-06-25	2014-07-02	2014-07-03	2014-07-09	2014-08-01	2014-09-01	2014-12-29
71	CPST	Capstone Turbine Corporation	Scott, Austin (R-Ga)	Purchased	$1,000 to $15,000	2014-08-08	2014-08-15	2014-08-18	2014-08-22	2014-09-15	2014-10-14	2015-02-11
72	CPST	Capstone Turbine Corporation	Scott, Austin (R-Ga)	Sold	$1,000 to $15,000	2014-07-08	2014-07-15	2014-07-16	2014-07-22	2014-08-14	2014-09-15	2015-01-12
73	GRMN	Garmin Ltd.	Scott, Austin (R-Ga)	Sold	$1,000 to $15,000	2014-10-10	2014-10-17	2014-10-20	2014-10-24	2014-11-17	2014-12-16	2015-04-15
74	MSFT	Microsoft Corporation	Scott, Austin (R-Ga)	Purchased	$15,001 to $50,000	2013-07-19	2013-07-26	2013-07-29	2013-08-02	2013-08-26	2013-09-24	2014-01-22
75	MSFT	Microsoft Corporation	Scott, Austin (R-Ga)	Purchased	$15,001 to $50,000	2013-08-23	2013-08-30	2013-09-02	2013-09-06	2013-09-30	2013-10-29	2014-02-26
76	MSFT	Microsoft Corporation	Scott, Austin (R-Ga)	Purchased	$15,001 to $50,000	2013-09-15	2013-09-23	2013-09-23	2013-09-30	2013-10-22	2013-11-21	2014-03-21
77	MSFT	Microsoft Corporation	Scott, Austin (R-Ga)	Purchased	$15,001 to $50,000	2013-09-09	2013-09-16	2013-09-17	2013-09-23	2013-10-16	2013-11-15	2014-03-17
78	MSFT	Microsoft Corporation	Scott, Austin (R-Ga)	Sold	$1,000 to $15,000	2014-10-10	2014-10-17	2014-10-20	2014-10-24	2014-11-17	2014-12-16	2015-04-15
79	MSFT	Microsoft Corporation	Scott, Austin (R-Ga)	Purchased	$15,001 to $50,000	2013-09-05	2013-09-12	2013-09-13	2013-09-19	2013-10-14	2013-11-11	2014-03-11
80	MSFT	Microsoft Corporation	Scott, Austin (R-Ga)	Sold	$15,001 to $50,000	2014-07-09	2014-07-16	2014-07-17	2014-07-23	2014-08-15	2014-09-15	2015-01-12
81	MSFT	Microsoft Corporation	Scott, Austin (R-Ga)	Sold	$1,000 to $15,000	2013-11-13	2013-11-20	2013-11-21	2013-11-27	2013-12-20	2014-01-20	2014-05-19
82	MSFT	Microsoft Corporation	Scott, Austin (R-Ga)	Sold	$15,001 to $50,000	2013-08-02	2013-08-09	2013-08-12	2013-08-16	2013-09-09	2013-10-08	2014-02-05
83	MSFT	Microsoft Corporation	Scott, Austin (R-Ga)	Purchased	$1,000 to $15,000	2013-09-19	2013-09-26	2013-09-27	2013-10-03	2013-10-28	2013-11-25	2014-03-25
84	PLUG	Plug Power, Inc.	Scott, Austin (R-Ga)	Sold	$1,000 to $15,000	2013-06-12	2013-06-19	2013-06-20	2013-06-26	2013-07-19	2013-08-19	2013-12-16
85	PLUG	Plug Power, Inc.	Scott, Austin (R-Ga)	Sold	$1,000 to $15,000	2013-08-16	2013-08-23	2013-08-26	2013-08-30	2013-09-23	2013-10-22	2014-02-19
86	PLUG	Plug Power, Inc.	Scott, Austin (R-Ga)	Sold	$15,001 to $50,000	2014-01-08	2014-01-15	2014-01-16	2014-01-22	2014-02-14	2014-03-17	2014-07-14
87	PLUG	Plug Power, Inc.	Scott, Austin (R-Ga)	Purchased	$15,001 to $50,000	2013-05-30	2013-06-06	2013-06-07	2013-06-13	2013-07-08	2013-08-05	2013-12-03
88	PLUG	Plug Power, Inc.	Scott, Austin (R-Ga)	Purchased	$1,000 to $15,000	2013-05-30	2013-06-06	2013-06-07	2013-06-13	2013-07-08	2013-08-05	2013-12-03
89	PLUG	Plug Power, Inc.	Scott, Austin (R-Ga)	Sold	$1,000 to $15,000	2013-05-08	2013-05-15	2013-05-16	2013-05-22	2013-06-14	2013-07-15	2013-11-11
90	PLUG	Plug Power, Inc.	Scott, Austin (R-Ga)	Sold	$15,001 to $50,000	2013-12-04	2013-12-11	2013-12-12	2013-12-18	2014-01-10	2014-02-10	2014-06-09
91	PLUG	Plug Power, Inc.	Scott, Austin (R-Ga)	Sold	$1,000 to $15,000	2013-08-26	2013-09-02	2013-09-03	2013-09-09	2013-10-02	2013-11-01	2014-03-03
92	PLUG	Plug Power, Inc.	Scott, Austin (R-Ga)	Purchased	$1,000 to $15,000	2013-06-14	2013-06-21	2013-06-24	2013-06-28	2013-07-22	2013-08-20	2013-12-18
93	PLUG	Plug Power, Inc.	Scott, Austin (R-Ga)	Purchased	$1,000 to $15,000	2013-05-01	2013-05-08	2013-05-09	2013-05-15	2013-06-07	2013-07-08	2013-11-04
94	PLUG	Plug Power, Inc.	Scott, Austin (R-Ga)	Sold	$1,000 to $15,000	2013-07-18	2013-07-25	2013-07-26	2013-08-01	2013-08-26	2013-09-23	2014-01-21
95	PLUG	Plug Power, Inc.	Scott, Austin (R-Ga)	Sold	$1,000 to $15,000	2013-07-01	2013-07-08	2013-07-09	2013-07-15	2013-08-07	2013-09-06	2014-01-06
96	PLUG	Plug Power, Inc.	Scott, Austin (R-Ga)	Purchased	$1,000 to $15,000	2013-04-17	2013-04-24	2013-04-25	2013-05-01	2013-05-24	2013-06-24	2013-10-21
97	PLUG	Plug Power, Inc.	Scott, Austin (R-Ga)	Purchased	$1,000 to $15,000	2013-06-17	2013-06-24	2013-06-25	2013-07-01	2013-07-24	2013-08-23	2013-12-23
98	PLUG	Plug Power, Inc.	Scott, Austin (R-Ga)	Purchased	$1,000 to $15,000	2013-05-23	2013-05-30	2013-05-31	2013-06-06	2013-07-01	2013-07-29	2013-11-26
99	PLUG	Plug Power, Inc.	Scott, Austin (R-Ga)	Purchased	$1,000 to $15,000	2013-04-08	2013-04-15	2013-04-16	2013-04-22	2013-05-15	2013-06-14	2013-10-14
100	PLUG	Plug Power, Inc.	Scott, Austin (R-Ga)	Purchased	$1,000 to $15,000	2013-04-04	2013-04-11	2013-04-12	2013-04-18	2013-05-13	2013-06-10	2013-10-08
101	PLUG	Plug Power, Inc.	Scott, Austin (R-Ga)	Sold	$1,000 to $15,000	2013-06-11	2013-06-18	2013-06-19	2013-06-25	2013-07-18	2013-08-19	2013-12-16
102	PLUG	Plug Power, Inc.	Scott, Austin (R-Ga)	Sold	$15,001 to $50,000	2013-03-22	2013-03-29	2013-04-01	2013-04-05	2013-04-29	2013-05-28	2013-09-25
