Ticker	Name	Member	Action	Value	Date.of.Transaction	Est.Date.of.Report	After.One.Day	One.Week	One.Month	Two.Months	Six.Months
79	WFM	Whole Foods Market, Inc.	Camp, Dave (R-Mich)	Purchased	$1,000 to $15,000	2013-07-26	2013-08-02	2013-08-05	2013-08-09	2013-09-02	2013-10-01	2014-01-29
80	ABT	Abbott Laboratories	Camp, Dave (R-Mich)	Purchased	$1,000 to $15,000	2013-05-17	2013-05-24	2013-05-27	2013-05-31	2013-06-24	2013-07-23	2013-11-20
81	ABT	Abbott Laboratories	Camp, Dave (R-Mich)	Purchased	$15,001 to $50,000	2013-01-04	2013-01-11	2013-01-14	2013-01-18	2013-02-11	2013-03-12	2013-07-10
82	ABT	Abbott Laboratories	Camp, Dave (R-Mich)	Sold	$15,001 to $50,000	2012-11-30	2012-12-07	2012-12-10	2012-12-14	2013-01-07	2013-02-05	2013-06-05
83	ABT	Abbott Laboratories	Camp, Dave (R-Mich)	Sold	$1,000 to $15,000	2014-05-16	2014-05-23	2014-05-26	2014-05-30	2014-06-23	2014-07-22	2014-11-19
84	ABT	Abbott Laboratories	Camp, Dave (R-Mich)	Purchased	$1,000 to $15,000	2013-04-16	2013-04-23	2013-04-24	2013-04-30	2013-05-23	2013-06-24	2013-10-21
85	ABT	Abbott Laboratories	Camp, Dave (R-Mich)	Sold	$1,000 to $15,000	2014-09-26	2014-10-03	2014-10-06	2014-10-10	2014-11-03	2014-12-02	2015-04-01
86	ACN	Accenture plc.	Camp, Dave (R-Mich)	Purchased	$15,001 to $50,000	2014-01-03	2014-01-10	2014-01-13	2014-01-17	2014-02-10	2014-03-11	2014-07-09
87	ACN	Accenture plc.	Camp, Dave (R-Mich)	Sold	$1,000 to $15,000	2012-11-20	2012-11-27	2012-11-28	2012-12-04	2012-12-27	2013-01-28	2013-05-27
88	ACN	Accenture plc.	Camp, Dave (R-Mich)	Sold	$1,000 to $15,000	2012-10-11	2012-10-18	2012-10-19	2012-10-25	2012-11-19	2012-12-17	2013-04-16
89	AET	Aetna Inc.	Camp, Dave (R-Mich)	Purchased	$15,001 to $50,000	2014-07-31	2014-08-07	2014-08-08	2014-08-14	2014-09-08	2014-10-06	2015-02-03
90	ALL	Allstate Corporation (The)	Camp, Dave (R-Mich)	Purchased	$15,001 to $50,000	2014-01-03	2014-01-10	2014-01-13	2014-01-17	2014-02-10	2014-03-11	2014-07-09
91	APA	Apache Corporation	Camp, Dave (R-Mich)	Purchased	$1,000 to $15,000	2013-09-06	2013-09-13	2013-09-16	2013-09-20	2013-10-14	2013-11-12	2014-03-12
92	APA	Apache Corporation	Camp, Dave (R-Mich)	Purchased	$15,001 to $50,000	2013-04-08	2013-04-15	2013-04-16	2013-04-22	2013-05-15	2013-06-14	2013-10-14
93	APA	Apache Corporation	Camp, Dave (R-Mich)	Sold	$1,000 to $15,000	2014-03-13	2014-03-20	2014-03-21	2014-03-27	2014-04-21	2014-05-19	2014-09-16
94	APA	Apache Corporation	Camp, Dave (R-Mich)	Sold	$15,001 to $50,000	2014-06-27	2014-07-04	2014-07-07	2014-07-11	2014-08-04	2014-09-02	2014-12-31
