Year	Party	State	Member	Ticker	Action	Value	Date.of.Report	After.One.Day	One.Week	One.Month	Two.Months	Six.Months
75	2014	R	Mich	Camp, Dave	VOD	Sold	75000	2014-06-30	-0.0204	0.01261	0.02328	-0.06851	-0.09486
76	2014	R	Mich	Camp, Dave	WFM	Sold	8000	2014-06-30	-0.01523	-0.01128	NA	0.0467	-0.1321
77	2014	R	Mich	Camp, Dave	WFM	Purchased	8000	2014-06-30	NA	0.02162	0.03717	0.04401	0.00751
78	2014	R	Mich	Camp, Dave	WFM	Sold	8000	2014-06-30	-0.03758	-0.06313	-0.05346	-0.12645	-0.39744
79	2014	R	Mich	Camp, Dave	WFM	Purchased	8000	2014-06-30	-0.01523	-0.01128	NA	0.0467	-0.1321
80	2014	R	Mich	Camp, Dave	ABT	Purchased	8000	2014-06-30	NA	0.02425	0.01323	-0.01261	-0.02053
81	2014	R	Mich	Camp, Dave	ABT	Purchased	32500	2014-06-30	0.00873	-0.02045	0.00284	1e-04	-0.07433
82	2014	R	Mich	Camp, Dave	ABT	Sold	32500	2014-06-30	0.00366	0.00776	0.03163	0.01538	0.03155
83	2014	R	Mich	Camp, Dave	ABT	Sold	8000	2014-06-30	NA	7e-05	-0.00628	0.05332	NA
84	2014	R	Mich	Camp, Dave	ABT	Purchased	8000	2014-06-30	-0.00119	-0.00275	-0.01988	-0.03958	-0.1036
85	2014	R	Mich	Camp, Dave	ABT	Sold	8000	2014-06-30	0.0189	NA	NA	NA	NA
86	2014	R	Mich	Camp, Dave	ACN	Purchased	32500	2014-06-30	0.0019	0.03131	-0.00186	0.00222	-0.06708
87	2014	R	Mich	Camp, Dave	ACN	Sold	8000	2014-06-30	0.00327	0.01248	-0.03247	-0.01112	NA
88	2014	R	Mich	Camp, Dave	ACN	Sold	8000	2014-06-30	-0.02331	-0.02661	-0.00212	0.02649	0.02039
89	2014	R	Mich	Camp, Dave	AET	Purchased	32500	2014-06-30	-0.01143	-0.01296	0.04307	0.0087	NA
90	2014	R	Mich	Camp, Dave	ALL	Purchased	32500	2014-06-30	0.00848	-0.01398	-0.00754	0.02387	0.03799
91	2014	R	Mich	Camp, Dave	APA	Purchased	8000	2014-06-30	-0.02012	-0.0197	-0.01355	-0.02797	-0.21888
92	2014	R	Mich	Camp, Dave	APA	Purchased	32500	2014-06-30	-0.04036	-0.06853	0.0381	0.09991	0.08594
93	2014	R	Mich	Camp, Dave	APA	Sold	8000	2014-06-30	0.01116	0.04266	0.08373	0.12622	0.17789
94	2014	R	Mich	Camp, Dave	APA	Sold	32500	2014-06-30	-0.01353	-0.02289	0.04448	-0.01258	NA
95	2014	R	Mich	Camp, Dave	AXLL	Sold	32500	2014-06-30	0.08265	0.09484	0.12544	-0.06581	-0.30203
96	2014	R	Mich	Camp, Dave	AXP	Sold	8000	2014-06-30	-0.00626	-0.00547	NA	NA	NA
